4677	51.8425	-42.3	2.7	45.7	267.7	280.7
4786	52.6934	-42.405	2.6	46.6	273.6	284.6015
4897	53.53915	-43.3	1.7	46.7	278.7	290.701
5011	54.40835	-43.9	2.1	47.1	284.1	298.1005
5128	55.35495	-45.2	1.8	46.8	290.8	302.801
5248	56.34075	-45.2	1.8	47.8	296.8	310.8
5370	57.28945	-47	2	48	304	318
5495	58.2213	-46.5	1.5	48.5	309.5	325.5
5623	59.2368	-47.7	1.3	48.3	317.3	330.3005
5754	60.3186	-48.6	1.4	48.4	323.4	338.4005
5888	61.30405	-48.2	0.8	48.8	329.8	345.8
6025	62.32615	-49.5	1.5	49.5	337.5	354.5
6165	63.42925	-50.5	0.5	49.5	345.5	361.5005
6309	64.589	-51.1	0.9	49.9	351.9	367.9005
6456	65.7638	-51.4	0.6	49.6	358.6	377.6005
6606	66.95155	-51.405	0.6	50.6	367.6	385.6
6760	68.16505	-53	0	51	375	391.0005
6918	69.43865	-53.2	0.8	51.8	383.8	400.8005
7079	70.68235	-54.1	-0.1	51.9	392.9	409.9005
7244	71.9853	-54.6	0.4	51.65	401.4	418.401
7413	73.32385	-55.7	0.3	52.3	410.3	428.3005
7585	74.6206	-55.5	-0.5	52.5	419.5	438.501
7762	75.97245	-55.8	-0.8	52.2	428.205	450.2005
7943	77.3444	-57.7	-0.7	53.3	437.3	460.3005
8128	78.7646	-57.2	-0.2	53.8	446.8	469.8005
8317	80.28195	-58.3	-0.3	53.7	456.7	480.7005
8511	81.80695	-58.9	-0.9	54.1	467.1	492.1
8709	83.2957	-60.1	-1.1	54.9	477.9	500
8912	84.8191	-60.8	-0.8	55.2	488.2	500
9120	86.4488	-61	-1	56	500	500
9332	88.0763	-62.8	-1.8	56.2	500	500
9549	89.7716	-63.1	-2.1	56.9	500	500
9772	91.45445	-63.8	-1.8	57.2	500	500
10000	93.16985	-64	-2	57	500	500
10232	94.9344	-65.8	-2.8	57.2	500	500
10471	96.8066	-65.9	-2.9	58.1	500	500
10715	98.6523	-67.5	-2.5	58.5	500	500
10964	100.5476	-68.6	-2.6	58.4	500	500
11220	102.5675	-68	-3	59	500	500
11481	104.5328	-69.9	-2.9	60.1	500	500
