002951 57.1431 3.1 42.1 71.1 128.105 178.1005
003019 57.4293 3.895 41.9 70.9 129.9 181.9005
003090 57.71174 3 42 72 130 185.0005
003162 57.98452 4.2 42.2 72.2 131.2 189.2005
003235 58.2551 3.5 42.5 72.5 131.5 193.5
003311 58.54402 3.1 43.1 73.1 132.1 197.1
003388 58.84012 2.8 42.8 73.8 132.8 200.8005
003467 59.1158 2.7 42.7 73.7 133.7 205.7
003548 59.40562 2.8 42.8 73.8 134.8 208.8005
003630 59.6966 3 43 75 135 212.0005
003715 59.9724 2.5 43.5 74.5 135.5 215.5
003801 60.26834 2.1 44.1 75.1 135.1 219.1005
003890 60.53788 2 44 76 137 222.0005
003981 60.81 2.1 44.1 76.1 137.1 226.1
004073 61.06532 1.3 44.3 76.3 137.3 230.3005
004168 61.30518 0.8 44.8 76.8 138.8 233.8
004265 61.55848 1.5 44.5 77.5 138.5 237.5
004365 61.81698 1.5 44.5 77.5 139.5 240.501
004466 62.0693 0.6 44.6 78.6 140.6 242.602
004570 62.3423 0 45 79 141.005 247.0005
004677 62.64034 0.7 44.7 78.7 141.7 251.7005
004786 62.90618 0.6 45.6 79.6 141.6 257.6005
004897 63.1761 -0.3 45.7 79.7 142.705 261.7005
005011 63.4248 -0.9 45.1 80.1 144.1 265.1005
005128 63.6776 -1.2 45.8 80.8 143.8 267.8015
005248 63.94692 -1.2 45.8 80.8 144.8 273.8
005370 64.22122 -2 46 81 145 277.0015
005495 64.47476 -2.5 45.5 81.5 144.5 278.5005
005623 64.72772 -2.7 46.3 82.3 145.3 279.301
005754 64.99464 -3.6 46.4 82.4 146.4 278.4005
005888 65.27112 -3.2 45.8 82.8 147.8 278.801
006025 65.52766 -3.5 46.5 83.5 148.5 278.5015
006165 65.78904 -4.5 46.5 83.5 148.5 278.501
006309 66.04692 -4.1 46.9 83.9 148.9 279.9
006456 66.30392 -4.4 46.6 84.6 149.605 281.601
006606 66.5942 -5.4 46.6 85.6 149.605 275.603
006760 66.84016 -5.005 47 86 151 276.001
006918 67.14584 -6.205 46.8 85.8 151.8 274.8015
007079 67.40372 -7.1 46.9 86.9 153.9 272.9035
007244 67.69892 -6.6 47.4 87.4 153.405 278.4
007413 67.95062 -7.7 47.3 87.3 154.3 278.3025
007585 68.23494 -7.5 47.5 87.5 154.5 278.5025
007762 68.48112 -8.8 47.2 88.2 156.2 283.2005
007943 68.76004 -9.7 47.3 89.3 156.3 282.3005
008128 69.02258 -10.2 47.8 89.8 156.8 278.8025
008317 69.28852 -10.3 47.7 89.7 157.7 284.7
008511 69.54758 -10.9 48.1 90.1 158.1 280.103
008709 69.79328 -11.1 47.9 90.9 158.9 283.901
008912 70.07192 -11.805 48.2 91.2 160.2 281.201
009120 70.32798 -13 48 92 161 285.0005
009332 70.57056 -13.8 48.2 92.2 162.2 285.2005
009549 70.87212 -13.1 48.9 92.9 162.9 281.9045
009772 71.1435 -14.8 48.2 93.2 164.2 285.202
010000 71.42198 -15 49 94 164 288
010232 71.75818 -14.8 48.2 94.2 165.205 284.2015
010471 72.02782 -15.9 49.1 94.1 167.1 284.1005
010715 72.28852 -15.5 48.5 94.5 167.5 283.501
010964 72.55004 -16.6 49.4 95.4 168.4 280.401
011220 72.77966 -17 49 96 169.005 281.001
011481 73.06076 -18.9 49.1 97.1 171.1 278.101
011748 73.3241 -19.2 48.8 96.8 172.8 279.8005
012022 73.6113 -18.8 49.2 97.2 173.2 277.203
012302 73.92158 -19.8 49.2 98.2 175.2 275.2015
012589 74.19836 -19.1 48.9 98.9 175.9 277.901
012882 74.52088 -20.8 49.2 99.2 175.2 274.2005
013182 74.77846 -21.8 49.2 100.2 177.2 276.2005
013489 75.06096 -22.1 48.9 100.9 177.9 273.9015
013803 75.36318 -21.7 49.3 101.3 178.3 279.3005
014125 75.64326 -22.5 49.5 101.5 179.505 279.5005
014454 75.91392 -24.6 49.4 102.4 181.4 279.4015
014791 76.20204 -24.9 49.1 103.1 182.1 280.1015
015135 76.52942 -25.5 49.5 103.5 183.5 279.5035
015488 76.828 -27.2 48.8 103.8 183.8 279.8005
015848 77.11982 -27.2 49.8 104.8 185.8 280.801
016218 77.41204 -28.2 48.8 104.8 186.8 280.8005
016595 77.7138 -29.5 49.5 105.5 187.5 280.5005
016982 77.97386 -29.8 49.2 106.2 189.2 277.201
017378 78.2181 -30.2 48.8 106.8 190.8 276.802
017782 78.54616 -30.8 49.2 107.2 191.205 277.2015
018197 78.82166 -31.3 48.7 107.7 192.7 278.701
018620 79.14088 -32 49 109 194 279.0035
019054 79.45836 -33.6 48.4 109.4 196.4 277.401
019498 79.736 -34.2 48.8 109.8 197.8 274.8
019952 80.04528 -34.8 49.2 110.2 199.2 277.2015
