331	13.75372	-4.9	9.1	19.1	28.1	31.1
338	13.93568	-5.2	8.8	19.8	28.8	31.8
346	14.14228	-5.4	8.6	19.6	29.6	32.6
354	14.34418	-5.6	9.4	20.4	30.4	32.4
363	14.5726	-4.705	9.3	20.3	30.3	33.3
371	14.77192	-4.9	9.1	21.1	31.1	34.1
380	14.99308	-5	9	21	32	35
389	15.20312	-5.1	8.9	21.9	32.9	34.9
398	15.41256	-6.2	9.8	21.8	33.8	35.8
407	15.62144	-6.3	9.7	21.7	33.7	36.7
416	15.82452	-5.4	9.6	22.6	34.6	37.6
426	16.05152	-5.4	9.6	22.6	35.6	38.6
436	16.26572	-6.4	9.6	23.6	35.6	38.6
446	16.4829	-6.4	9.6	23.6	36.6	39.6
457	16.7154	-6.3	9.7	23.7	37.7	40.7
467	16.91548	-6.3	9.7	23.7	37.7	41.7
478	17.13488	-6.2	9.8	24.8	38.8	41.8
489	17.34494	-6.1	9.9	24.9	38.9	42.9
501	17.57744	-6.9	10.1	25.1	40.1	44.1
512	17.7843	-6.8	10.2	25.2	41.2	44.2005
524	18.00188	-6.6	10.4	25.4	41.4	45.4
537	18.24614	-7.3	10.7	26.7	42.7	46.7
549	18.45506	-7.1	10.9	26.9	42.9	47.9
562	18.68246	-6.8	10.2	27.2	44.2	48.2
575	18.9079	-7.5	10.5	27.5	44.5	48.5
588	19.1256	-7.2	10.8	27.8	45.8	49.8
602	19.35006	-7.8	11.2	28.2	46.2	51.2
616	19.56758	-7.4	10.6	28.6	47.6	51.6
630	19.78868	-7	11	29	48	53
645	20.01914	-7.5	10.5	28.5	49.5	53.5
660	20.24412	-8	11	29	50	55
676	20.4721	-8.4	10.6	29.6	51.6	55.6
691	20.69256	-7.9	11.1	30.1	52.1	57.1
707	20.90606	-8.3	11.7	29.7	52.7	57.7
724	21.13532	-8.6	11.4	30.4	54.4	59.4
741	21.36512	-8.9	11.1	30.1	55.1	60.1
758	21.5757	-9.2	11.8	30.8	55.8	61.8
776	21.7989	-9.4	11.6	30.6	56.6	62.6
794	22.01636	-8.6	11.4	31.4	57.4	64.4
812	22.2281	-8.8	11.2	31.2	59.2	65.2
831	22.45454	-8.9	12.1	32.1	60.1	66.1
851	22.6757	-9.9	12.1	32.1	61.1	68.1
870	22.8853	-10	12	32	62	69.0005
891	23.1223	-9.9	12.1	32.1	64.1	70.1
912	23.34198	-9.8	12.2	33.2	65.2	72.2
933	23.55362	-10.7	12.3	33.3	66.3	73.3
954	23.77088	-10.6	12.4	33.4	67.4	74.4
977	24.00374	-11.3	11.7	33.7	68.7	75.7
1000	24.2227	-11	12	34	70	77
1023	24.44214	-10.7	12.3	33.3	71.3	78.3
1047	24.6587	-11.3	12.7	33.7	72.7	80.7
1071	24.88456	-10.9	12.1	34.1	74.1	82.1
1096	25.10014	-11.4	12.6	34.6	75.6	83.6
1122	25.31034	-11.8	12.2	34.2	77.2	85.2
1148	25.53016	-12.2	12.8	34.8	78.8	86.8
1174	25.72588	-11.6	12.4	35.4	79.4	88.4
1202	25.96054	-12.8	12.2	35.2	81.2	89.2
1230	26.17464	-12	12	35	83	91
1258	26.3968	-12.2	12.8	35.8	84.8	92.8
1288	26.61572	-13.2	12.8	35.8	85.8	94.8
1318	26.8529	-13.2	12.8	35.8	87.8	96.8
1348	27.05268	-13.2	12.8	35.8	89.8	97.8
1380	27.28088	-13	13	36	91	100
1412	27.49798	-12.805	13.2	36.2	93.2	102.2
1445	27.71796	-13.5	12.5	36.5	94.5	103.5
1479	27.93708	-14.1	12.9	36.9	96.9	105.9
1513	28.1588	-13.7	13.3	37.3	98.3	108.3
1548	28.37434	-14.2	12.8	36.8	100.8	109.8
1584	28.59362	-14.6	13.4	37.4	102.4	111.4
1621	28.81766	-14.9	13.1	38.1	104.1	114.1
1659	29.03638	-15.1	12.9	37.9	105.9	115.9
1698	29.25168	-15.2	12.8	37.8	108.8	117.8
1737	29.47118	-15.3	12.7	38.7	110.7	119.7
1778	29.69102	-16.2	12.8	38.8	112.8	121.8
1819	29.89706	-16.1	12.9	38.9	114.9	124.9
1862	30.1151	-16.8	13.2	39.2	117.2	127.2
1905	30.32448	-16.5	13.5	39.5	119.5	129.5
1949	30.53846	-17.1	12.9	38.9	121.9	131.9
1995	30.77102	-16.5	13.5	39.5	124.5	133.5005
2041	30.99978	-16.9	13.1	40.1	127.1	137.1
2089	31.21898	-18.1	12.9	39.9	128.9	139.9
2137	31.43502	-18.3	13.7	40.7	131.7	142.7
2187	31.65632	-18.3	13.7	40.7	134.7	145.7
2238	31.8788	-19.2	13.8	40.8	136.8	148.8
2290	32.0827	-19	13	41	140	152
2344	32.31496	-18.6	13.4	41.4	142.4	154.4
2398	32.5349	-19.2	13.8	41.8	145.8	157.8
2454	32.74956	-19.6	13.4	41.4	148.4	160.4
2511	32.969	-19.9	13.1	42.1	151.1	163.1
2570	33.18992	-20	13	42	154	167
2630	33.41318	-21	13	42	157	170
2691	33.64788	-20.9	13.1	42.1	161.1	173.1
2754	33.88068	-21.6	13.4	43.4	164.4	176.4
2818	34.10854	-22.2	13.8	42.8	167.8	179.8
2884	34.33654	-22.6	13.4	43.4	171.4	182.4005
2951	34.54886	-22.9	13.1	43.1	174.1	187.1
3019	34.7768	-23.1	13.9	43.9	177.9	190.9
3090	34.99472	-23	13	44	181	195
3162	35.23626	-23.8	13.2	44.2	184.2	199.2
3235	35.4579	-24.5	13.5	44.5	188.5	202.5005
3311	35.68852	-24.9	13.1	45.1	192.1	206.1005
3388	35.92778	-25.2	13.8	44.8	196.8	210.8
3467	36.17134	-25.3	13.7	45.7	200.7	214.7
3548	36.38066	-25.2	13.8	45.8	204.8	219.8
3630	36.61358	-26	13	46	209	223
3715	36.84498	-26.5	13.5	45.5	213.5	228.5
3801	37.0799	-26.9	14.1	46.1	217.1	232.1005
3890	37.33656	-28	14	46	222	238.0005
3981	37.58306	-27.9	13.1	47.1	227.1	244.1
4073	37.8327	-28.7	13.3	47.3	231.3	247.3005
4168	38.08028	-28.2	13.8	47.8	236.8	253.8
4265	38.31014	-28.5	13.5	47.5	241.5	258.5
4365	38.5754	-28.5	13.5	48.5	246.5	263.5005
4466	38.80124	-29.4	13.6	48.6	251.6	268.6005
4570	39.03214	-30	13	49	257	275.0005
4677	39.26738	-30.3	12.7	48.7	262.7	281.7
4786	39.50338	-31.4	13.6	49.6	267.6	287.6
4897	39.74076	-31.3	13.7	49.7	273.7	293.7005
5011	39.99954	-31.9	13.1	49.1	279.1	299.1
5128	40.24448	-32.2	13.8	49.8	284.8	305.8
5248	40.48976	-32.2	13.8	49.8	291.8	312.8
5370	40.73878	-34	13	50	297	319
5495	40.96916	-34.5	13.5	50.5	303.5	326.5
5623	41.21408	-34.7	13.3	50.3	310.3	333.3
5754	41.46754	-35.6	13.4	51.4	316.4	340.4
5888	41.74474	-36.2	12.8	51.8	323.8	345.8005
6025	41.97208	-36.5	12.5	51.5	329.5	352.5
6165	42.234	-37.5	12.5	52.5	336.5	358.5005
6309	42.52602	-38.1	12.9	52.9	343.9	365.9005
6456	42.81472	-38.4	12.6	52.6	351.6	374.6
6606	43.07738	-38.405	12.6	53.6	358.6	381.601
6760	43.33092	-40	13	54	366.005	389.0005
6918	43.58194	-40.2	12.8	53.8	373.8	398.8
7079	43.84394	-41.1	12.9	54.9	381.9	405.9
7244	44.09616	-41.6	12.4	54.4	390.4	414.4005
7413	44.38142	-41.7	12.3	55.3	399.3	424.3
7585	44.64692	-42.5	12.5	55.5	407.5	434.5
7762	44.9142	-43.8	12.2	55.2	416.2	443.2005
7943	45.18652	-44.7	12.3	56.3	424.3	452.3
8128	45.43246	-44.205	11.8	55.8	434.8	462.8
8317	45.69284	-45.3	11.7	56.7	442.7	473.7005
8511	45.9206	-45.9	12.1	57.1	452.1	484.1005
8709	46.1842	-46.1	11.9	56.9	461.905	493.9
8912	46.44836	-46.8	11.2	57.2	472.2	500
9120	46.72274	-48	12	58	483	500
9332	47.00242	-48.8	12.2	58.2	493.2	500
9549	47.267	-50.1	11.9	58.9	500	500
9772	47.56744	-49.8	12.2	59.2	500	500
10000	47.83172	-51	12	59	500	500
10232	48.06254	-51.8	11.2	60.2	500	500
10471	48.35994	-51.9	11.1	60.1	500	500
10715	48.6409	-53.5	11.5	60.5	500	500
10964	48.92518	-53.6	11.4	61.4	500	500
11220	49.19392	-56	11	61	500	500
11481	49.46876	-55.9	11.1	62.1	500	500
11748	49.78052	-57.2	10.8	61.8	500	500
12022	50.05516	-58.8	10.2	62.2	500	500
12302	50.32442	-58.8	10.2	62.2	500	500
12589	50.65078	-59.1	9.9	62.9	500	500
12882	50.94184	-59.8	10.2	63.2	500	500
13182	51.21666	-60.8	10.2	64.2	500	500
13489	51.52966	-62.1	9.9	63.9	500	500
13803	51.85372	-62.7	10.3	64.3	500	500
14125	52.15188	-63.5	10.5	65.5	500	500
14454	52.4587	-64.6	9.4	65.4	500	500
14791	52.78402	-65.9	10.1	66.1	500	500
15135	53.10974	-67.5	9.5	66.5	500	500
15488	53.3979	-67.2	9.55	66.8	500	500
15848	53.68342	-68.2	8.8	67.8	500	500
16218	53.9757	-69.2	8.8	67.8	500	500
16595	54.24818	-70.5	8.5	68.5	500	500
16982	54.54578	-71.8	8.2	68.2	500	500
17378	54.8462	-72.205	7.8	68.8	500	500
17782	55.15976	-73.8	8.2	69.2	500	500
18197	55.43076	-74.3	7.7	69.7	500	500
18620	55.68968	-75	7	70	500	500
19054	55.98154	-74.605	7.4	70.4	500	500
19498	56.33444	-76.2	6.8	70.8	500	500
19952	56.67896	-76.8	7.2	71.2	500	500
