002951 75.98772 23.1 62.1 90.1 136.1 163.1
003019 76.70026 22.9 61.9 90.9 136.9 164.9005
003090 77.40446 23 63 92 138 168
003162 78.0954 23.2 63.2 92.2 139.2 170.2
003235 78.80582 23.5 63.5 93.5 140.5 171.5
003311 79.51262 23.1 64.1 94.1 142.1 172.1005
003388 80.20844 23.8 64.8 94.8 143.8 174.8
003467 80.88914 23.7 65.7 95.7 144.7 174.7005
003548 81.58722 23.8 65.8 96.8 145.8 173.8
003630 82.27592 23 66 98 147.005 173.0005
003715 82.9823 23.5 66.5 98.5 148.5 175.5005
003801 83.6903 24.1 67.1 99.1 150.1 176.1
003890 84.38858 23 68 100 151 177.0005
003981 85.07388 23.1 68.1 101.1 152.1 179.1005
004073 85.73622 24.3 69.3 102.3 152.3 181.3005
004168 86.44078 23.8 69.8 102.8 153.8 182.8005
004265 87.11568 24.5 70.5 103.5 155.5 182.501
004365 87.81352 24.5 70.5 104.5 157.5 185.5
004466 88.4941 24.6 71.6 105.6 158.6 185.6
004570 89.20016 25 72 106 159 185
004677 89.88546 25.7 72.7 106.7 159.7 186.7005
004786 90.5763 24.6 72.6 107.6 160.6 187.6
004897 91.2545 25.7 73.7 108.7 162.7 186.7005
005011 91.95342 25.1 74.1 110.1 163.1 187.1005
005128 92.64032 24.8 74.8 110.8 163.8 189.8005
005248 93.35386 25.8 74.8 111.8 165.8 190.8
005370 94.00182 26 75 112 167 191.0005
005495 94.68054 25.5 75.5 113.5 168.5 195.5
005623 95.36248 25.3 76.3 114.3 170.3 195.3005
005754 96.06558 25.4 77.4 114.4 171.4 196.4
005888 96.7473 24.8 77.8 115.8 172.8 197.8
006025 97.42458 24.5 77.5 116.5 174.5 200.5005
006165 98.09702 24.5 78.5 117.5 175.5 201.5
006309 98.7636 24.9 78.9 117.9 175.9 202.9
006456 99.42156 24.6 79.6 119.6 177.6 204.6
006606 100.1268 24.6 79.6 120.6 179.6 206.6
006760 100.8265 25 80 121 181 207.0005
006918 101.5253 24.8 80.8 121.8 182.8 207.8005
007079 102.188 24.9 81.9 122.9 184.9 210.9
007244 102.8550 25.4 82.4 123.4 186.4 212.4005
007413 103.5324 25.3 82.3 124.3 187.3 213.3005
007585 104.1753 24.5 82.5 125.5 188.5 215.5
007762 104.8314 24.2 83.2 126.2 190.2 218.2005
007943 105.503 24.3 83.3 127.3 191.3 218.3
008128 106.1849 24.8 83.8 127.8 191.8 220.8
008317 106.8738 24.7 84.7 128.7 192.7 219.7005
008511 107.5474 24.1 85.1 130.1 195.1 221.1005
008709 108.2119 24.9 85.9 130.9 196.9 222.901
008912 108.8651 24.2 86.2 131.2 198.2 225.2005
009120 109.5212 24 86 132 199 226.0005
009332 110.1814 24.2 87.2 133.2 201.2 229.2
009549 110.8234 23.9 86.9 133.9 202.9 231.9005
009772 111.4937 23.2 88.2 135.2 204.2 235.2
010000 112.1754 23 88 136 205 234.0005
010232 112.8713 22.2 88.2 137.2 207.2 236.2
010471 113.5543 23.095 89.1 138.1 208.1 236.1
010715 114.1637 21.5 89.5 138.5 209.5 237.5
010964 114.8288 21.4 89.4 139.4 211.4 240.4
