3162	35.19076	-17.8	19.2	47.2	169.2	191.2
3235	35.29144	-17.5	19.5	47.5	172.5	194.5
3311	35.35186	-17.9	19.1	47.1	176.1	199.1
3388	35.44414	-18.2	18.8	47.8	178.8	202.8005
3467	35.52348	-19.3	18.7	47.7	182.7	208.7
3548	35.60716	-19.2	18.8	47.8	185.805	211.8005
3630	35.68868	-20	19	48	189.005	216
3715	35.77956	-20.5	18.5	48.5	193.5	220.5
3801	35.86182	-21.9	19.1	48.1	197.1	224.1005
3890	35.96848	-22	19	49	201	230
3981	36.07072	-21.9	19.1	49.1	204.1	234.1
4073	36.1406	-21.7	18.3	49.3	207.3	238.3
4168	36.22044	-22.2	18.8	48.8	210.8	242.8
4265	36.31646	-22.505	18.5	49.5	215.5	247.5005
4365	36.40434	-23.5	18.5	49.5	218.505	253.5
4466	36.49122	-23.4	18.6	49.6	222.6	259.6
4570	36.57736	-24	18	50	227	265
4677	36.67248	-24.3	17.7	50.7	230.7	269.7
4786	36.75438	-25.4	18.6	50.6	233.605	273.601
4897	36.85624	-26.3	17.7	50.7	238.7	279.7
5011	36.96128	-26.9	18.1	51.1	242.1	285.1
5128	37.05484	-27.2	17.8	51.8	245.8	293.8
5248	37.12858	-28.2	17.8	51.8	246.805	300.8
5370	37.21058	-29	18	52	250	305.0005
5495	37.32488	-28.5	17.5	52.5	250.505	312.5
5623	37.41554	-29.7	17.3	52.3	251.305	318.3005
5754	37.5219	-29.6	17.4	52.4	251.405	325.4
5888	37.61922	-30.2	17.8	52.8	253.8	329.8015
6025	37.71498	-31.5	17.5	53.5	252.505	337.5
6165	37.80564	-31.5	17.5	53.5	252.5	344.5005
6309	37.88614	-32.1	16.9	53.9	250.9	351.9005
6456	37.96928	-33.4	17.6	53.6	252.605	358.6005
6606	38.06028	-33.4	16.6	53.6	254.605	367.6005
6760	38.15206	-34	17	54	254.02	376
6918	38.25218	-35.2	16.8	54.8	255.805	383.8
7079	38.36318	-36.1	16.9	54.9	255.9	392.9
7244	38.44758	-35.6	16.4	55.4	253.405	399.4005
7413	38.56722	-36.7	16.3	55.3	254.31	406.3
7585	38.6793	-37.5	16.5	55.5	254.51	415.5
7762	38.7624	-37.8	16.2	56.2	253.2	424.2005
7943	38.8609	-38.7	16.3	56.3	252.305	433.3
8128	38.9525	-39.2	15.8	56.8	252.81	442.8
8317	39.01898	-40.3	15.7	56.7	255.705	452.7005
8511	39.1255	-40.9	16.1	57.1	254.1	463.1
8709	39.19718	-42.1	15.9	56.9	255.905	471.9
8912	39.28716	-42.8	15.2	57.2	253.2	482.2
9120	39.42092	-43	16	58	257	493
9332	39.50578	-43.8	15.2	58.2	258.215	500
9549	39.60536	-44.1	14.9	58.9	255.905	500
9772	39.71342	-44.8	15.2	59.2	254.21	500
10000	39.80908	-46	15	59	256.01	500
10232	39.88302	-46.8	15.2	59.2	256.21	500
10471	39.98318	-46.9	15.1	59.1	258.105	500
10715	40.08404	-48.5	14.5	60.5	260.5	500
10964	40.1871	-49.6	14.4	60.4	259.4	500
11220	40.32644	-49	14	61	255.005	500
11481	40.4287	-49.9	14.1	61.1	256.1	500
11748	40.53302	-51.2	13.8	61.8	254.8	500
12022	40.6306	-51.8	14.2	61.2	258.2	500
12302	40.73584	-52.8	14.2	62.2	259.205	500
12589	40.82626	-54.1	13.9	61.9	257.905	500
12882	40.9353	-54.8	14.2	63.2	258.205	500
13182	41.06066	-55.8	13.2	63.2	255.21	500
13489	41.15002	-57.1	12.9	62.9	259.9	500
